date,revenue,transactions,avg_price,first_sale_hour,last_sale_hour,avg_sale_hour,year,month,day,dayofweek,quarter,week_of_year,is_weekend,is_month_start,is_month_end,month_sin,month_cos,dayofweek_sin,dayofweek_cos,transactions_lag_1,transactions_lag_7,transactions_lag_14,transactions_roll_3,transactions_roll_7,transactions_roll_30,transactions_vol_7,total_daily_transactions,total_daily_revenue,market_share_transactions,product_Americano,product_Americano with Milk,product_Cappuccino,product_Cocoa,product_Cortado,product_Espresso,product_Hot Chocolate,product_Latte,product,wx_temperature_2m,wx_precipitation,wx_cloudcover,is_holiday,dow,weekofyear,is_holiday_prev,is_holiday_next,dow_sin,dow_cos,totals_day_t1,share_day_t1,totals_day_roll_7,competitor_sum_t1
2025-03-05,107.28,3.0,35.76,12.0,20.0,15.0,2025,3,5,2,1,10,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,1.0,1.0,5.0,1.6666666666666667,1.8571428571428572,1.8,1.5735915849388857,19.0,591.24,0.1578947368421052,False,False,True,False,False,False,False,False,Cappuccino,9.289473684210526,0.0,100.0,False,2,10,0,0,0.9749279121818236,-0.22252093395631434,16.0,0.0625,15.142857142857142,15.0
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,23,4,3,34,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,3.0,0.0,0.3333333333333333,0.5714285714285714,0.6666666666666666,1.1338934190276817,13.0,353.16,0.0,False,False,False,False,False,True,False,False,Espresso,22.161538461538463,0.0,40.23076923076923,False,4,34,0,0,-0.433883739117558,-0.9009688679024191,7.0,0.0,8.428571428571429,7.0
2024-06-16,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,16,6,2,24,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,3.0,1.0,0.3333333333333333,0.8571428571428571,1.9,1.0690449676496965,12.0,408.54,0.0,False,False,True,False,False,False,False,False,Cappuccino,21.25,1.8,100.0,False,6,24,0,0,-0.7818314824680299,0.6234898018587334,8.0,0.125,7.857142857142857,7.0
2024-09-04,111.68,4.0,27.92,14.0,22.0,16.5,2024,9,4,2,3,36,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,7.0,2.0,2.0,4.0,2.5714285714285716,2.2,2.149196970742241,9.0,265.98,0.4444444444444444,False,True,False,False,False,False,False,False,Americano with Milk,25.58,0.0,97.2,False,2,36,0,0,0.9749279121818236,-0.22252093395631434,17.0,0.4117647058823529,7.0,10.0
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,25,3,2,17,0,0,0,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,0.0,1.0,0.0,0.0,0.14285714285714285,0.7333333333333333,0.3779644730092274,4.0,121.48,0.0,False,False,False,False,True,False,False,False,Cortado,14.350000000000001,0.1,99.75,False,3,17,0,0,0.43388373911755823,-0.900968867902419,8.0,0.0,7.428571428571429,8.0
2024-07-07,55.84,2.0,27.92,12.0,12.0,12.0,2024,7,7,6,3,27,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2.0,0.0,2.0,1.6666666666666667,1.7142857142857142,2.0,1.2535663410560192,10.0,318.40000000000003,0.2,False,True,False,False,False,False,False,False,Americano with Milk,23.336363636363636,0.0,69.18181818181819,False,6,27,0,0,-0.7818314824680299,0.6234898018587334,10.0,0.2,5.714285714285714,8.0
2024-06-15,23.02,1.0,23.02,15.0,15.0,15.0,2024,6,15,5,2,24,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.7867957924694433,8.0,262.56,0.125,False,False,False,False,False,True,False,False,Espresso,20.6375,0.2,39.5,False,5,24,0,0,-0.9749279121818236,-0.2225209339563146,5.0,0.0,7.285714285714286,5.0
2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,1,5,2,22,1,1,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.6666666666666666,0.2857142857142857,0.26666666666666666,0.7559289460184545,13.0,452.44,0.0,False,False,False,False,False,True,False,False,Espresso,21.836363636363636,12.0,70.9090909090909,False,5,22,0,0,-0.9749279121818236,-0.2225209339563146,11.0,0.0,11.285714285714286,11.0
2025-02-17,35.76,1.0,35.76,11.0,11.0,11.0,2025,2,17,0,1,8,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,3.0,1.0,2.0,2.3333333333333335,1.7142857142857142,0.8666666666666667,1.1126972805283715,20.0,592.7,0.05,False,False,False,False,False,False,True,False,Hot Chocolate,-8.584999999999999,0.0,2.6,False,0,8,0,0,0.0,1.0,10.0,0.3,14.285714285714286,7.0
2024-12-21,143.04,4.0,35.76,12.0,23.0,17.25,2024,12,21,5,4,51,1,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.0,1.0,2.0,1.0,1.1428571428571428,1.5333333333333334,1.069044967649696,14.0,451.64,0.2857142857142857,False,False,False,False,False,False,False,True,Latte,0.6333333333333333,0.0,100.0,False,5,51,0,0,-0.9749279121818236,-0.2225209339563146,9.0,0.0,7.428571428571429,9.0
