date,revenue,transactions,avg_price,first_sale_hour,last_sale_hour,avg_sale_hour,year,month,day,dayofweek,quarter,week_of_year,is_weekend,is_month_start,is_month_end,month_sin,month_cos,dayofweek_sin,dayofweek_cos,transactions_lag_1,transactions_lag_7,transactions_lag_14,transactions_roll_3,transactions_roll_7,transactions_roll_30,transactions_vol_7,total_daily_transactions,total_daily_revenue,market_share_transactions,product_Americano,product_Americano with Milk,product_Cappuccino,product_Cocoa,product_Cortado,product_Espresso,product_Hot Chocolate,product_Latte
2025-03-11,71.52,2.0,35.76,18.0,22.0,20.0,2025,3,11,1,1,11,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1.0,2.0,1.0,1.3333333333333333,1.2857142857142858,1.6333333333333333,0.7559289460184526,13.0,420.78,0.15384615384615385,False,False,False,True,False,False,False,False
2025-03-12,71.52,2.0,35.76,13.0,20.0,16.5,2025,3,12,2,1,11,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2.0,2.0,1.0,1.6666666666666667,1.2857142857142858,1.5666666666666667,0.7559289460184526,17.0,544.22,0.11764705882352941,False,False,False,True,False,False,False,False
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,2025,3,13,3,1,11,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,2.0,1.0,4.0,1.3333333333333333,1.1428571428571428,1.5,0.8997354108424358,12.0,365.41999999999996,0.0,False,False,False,True,False,False,False,False
2025-03-14,107.28,3.0,35.76,18.0,18.0,18.0,2025,3,14,4,1,11,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,2.0,1.0,1.6666666666666667,1.2857142857142858,1.5333333333333334,1.1126972805283724,23.0,704.88,0.13043478260869565,False,False,False,True,False,False,False,False
2025-03-15,0.0,0.0,0.0,0.0,0.0,0.0,2025,3,15,5,1,11,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,3.0,0.0,0.0,1.0,1.2857142857142858,1.5,1.1126972805283724,7.0,225.82,0.0,False,False,False,True,False,False,False,False
2025-03-16,0.0,0.0,0.0,0.0,0.0,0.0,2025,3,16,6,1,11,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.0,1.0,1.0,1.0,1.1428571428571428,1.4666666666666666,1.2149857925879106,5.0,164.1,0.0,False,False,False,True,False,False,False,False
2025-03-17,71.52,2.0,35.76,16.0,16.0,16.0,2025,3,17,0,1,12,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,0.0,1.0,2.0,0.6666666666666666,1.2857142857142858,1.5333333333333334,1.2535663410560163,13.0,401.17999999999995,0.15384615384615385,False,False,False,True,False,False,False,False
2025-03-18,143.04,4.0,35.76,20.0,22.0,21.0,2025,3,18,1,1,12,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,2.0,2.0,2.0,2.0,1.5714285714285714,1.6666666666666667,1.618347187425373,17.0,549.12,0.23529411764705882,False,False,False,True,False,False,False,False
2025-03-19,35.76,1.0,35.76,18.0,18.0,18.0,2025,3,19,2,1,12,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,4.0,2.0,2.0,2.3333333333333335,1.4285714285714286,1.7,1.6183471874253732,21.0,623.56,0.047619047619047616,False,False,False,True,False,False,False,False
2025-03-20,35.76,1.0,35.76,21.0,21.0,21.0,2025,3,20,3,1,12,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1.0,0.0,1.0,2.0,1.5714285714285714,1.5666666666666667,1.511857892036908,20.0,597.6,0.05,False,False,False,True,False,False,False,False
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,2025,3,21,4,1,12,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.0,3.0,2.0,0.6666666666666666,1.1428571428571428,1.4666666666666666,1.463850109422799,20.0,636.8,0.0,False,False,False,True,False,False,False,False
2025-03-22,35.76,1.0,35.76,13.0,13.0,13.0,2025,3,22,5,1,12,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.6666666666666666,1.2857142857142858,1.4666666666666666,1.3801311186847072,12.0,365.42,0.08333333333333333,False,False,False,True,False,False,False,False
2025-03-23,71.52,2.0,35.76,16.0,16.0,16.0,2025,3,23,6,1,12,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.0,0.0,1.0,1.0,1.5714285714285714,1.4333333333333333,1.272418020560702,6.0,204.76,0.3333333333333333,False,False,False,True,False,False,False,False
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,1,4,1,9,0,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,396.3,0.0,False,False,False,False,True,False,False,False
2024-03-02,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,2,5,1,9,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,228.09999999999997,0.0,False,False,False,False,True,False,False,False
2024-03-03,57.8,2.0,28.9,13.0,19.0,16.0,2024,3,3,6,1,9,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.1547005383792517,10.0,349.1,0.2,False,False,False,False,True,False,False,False
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,4,0,1,10,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,2.0,0.0,0.0,0.6666666666666666,0.5,0.5,1.0,4.0,135.2,0.0,False,False,False,False,True,False,False,False
2024-03-05,28.9,1.0,28.9,19.0,19.0,19.0,2024,3,5,1,1,10,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,0.6,0.6,0.894427190999916,9.0,338.5,0.1111111111111111,False,False,False,False,True,False,False,False
2024-03-06,28.9,1.0,28.9,15.0,15.0,15.0,2024,3,6,2,1,10,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.816496580927726,5.0,170.20000000000002,0.2,False,False,False,False,True,False,False,False
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,7,3,1,10,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.7867957924694432,6.0,220.1,0.0,False,False,False,False,True,False,False,False
2024-03-08,28.9,1.0,28.9,12.0,12.0,12.0,2024,3,8,4,1,10,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.6666666666666666,0.7142857142857143,0.625,0.7559289460184545,8.0,265.5,0.125,False,False,False,False,True,False,False,False
2024-03-09,28.9,1.0,28.9,15.0,15.0,15.0,2024,3,9,5,1,10,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,0.0,0.0,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.6900655593423543,14.0,479.4,0.07142857142857142,False,False,False,False,True,False,False,False
2024-03-10,28.9,1.0,28.9,21.0,21.0,21.0,2024,3,10,6,1,10,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.0,2.0,0.0,1.0,0.7142857142857143,0.7,0.48795003647426666,7.0,231.6,0.14285714285714285,False,False,False,False,True,False,False,False
2024-03-11,58.9,2.0,29.45,13.0,18.0,15.5,2024,3,11,0,1,11,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,1.0,0.0,0.0,1.3333333333333333,1.0,0.8181818181818182,0.5773502691896258,8.0,275.20000000000005,0.25,False,False,False,False,True,False,False,False
2024-03-12,28.9,1.0,28.9,12.0,12.0,12.0,2024,3,12,1,1,11,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,2.0,1.0,0.0,1.3333333333333333,1.0,0.8333333333333334,0.5773502691896258,7.0,228.1,0.14285714285714285,False,False,False,False,True,False,False,False
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,13,2,1,11,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.0,1.0,0.0,1.0,0.8571428571428571,0.7692307692307693,0.6900655593423543,9.0,256.2,0.0,False,False,False,False,True,False,False,False
2024-03-14,57.8,2.0,28.9,15.0,21.0,18.0,2024,3,14,3,1,11,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,1.1428571428571428,0.8571428571428571,0.6900655593423543,12.0,397.1,0.16666666666666666,False,False,False,False,True,False,False,False
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,15,4,1,11,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,2.0,1.0,0.0,0.6666666666666666,1.0,0.8,0.816496580927726,3.0,107.6,0.0,False,False,False,False,True,False,False,False
2024-03-16,86.69999999999999,3.0,28.899999999999995,17.0,18.0,17.666666666666668,2024,3,16,5,1,11,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.0,1.6666666666666667,1.2857142857142858,0.9375,1.1126972805283737,6.0,183.2,0.5,False,False,False,False,True,False,False,False
2024-03-17,28.9,1.0,28.9,14.0,14.0,14.0,2024,3,17,6,1,11,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,3.0,1.0,2.0,1.3333333333333333,1.2857142857142858,0.9411764705882353,1.1126972805283737,2.0,68.9,0.5,False,False,False,False,True,False,False,False
2024-03-18,28.9,1.0,28.9,13.0,13.0,13.0,2024,3,18,0,1,12,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,1.0,2.0,0.0,1.6666666666666667,1.1428571428571428,0.9444444444444444,1.0690449676496976,4.0,115.6,0.25,False,False,False,False,True,False,False,False
2024-03-19,30.0,1.0,30.0,12.0,12.0,12.0,2024,3,19,1,1,12,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1.0,1.0,1.0,1.0,1.1428571428571428,0.9473684210526315,1.0690449676496976,6.0,219.9,0.16666666666666666,False,False,False,False,True,False,False,False
2024-03-20,57.8,2.0,28.9,13.0,14.0,13.5,2024,3,20,2,1,12,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.0,0.0,1.0,1.3333333333333333,1.4285714285714286,1.0,0.9759000729485332,6.0,213.9,0.3333333333333333,False,False,False,False,True,False,False,False
2024-03-21,57.8,2.0,28.9,14.0,19.0,16.5,2024,3,21,3,1,12,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,2.0,2.0,0.0,1.6666666666666667,1.4285714285714286,1.0476190476190477,0.9759000729485332,6.0,205.2,0.3333333333333333,False,False,False,False,True,False,False,False
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,22,4,1,12,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,2.0,0.0,1.0,1.3333333333333333,1.4285714285714286,1.0,0.9759000729485332,6.0,189.39999999999998,0.0,False,False,False,False,True,False,False,False
2024-03-23,28.9,1.0,28.9,18.0,18.0,18.0,2024,3,23,5,1,12,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.0,3.0,1.0,1.0,1.1428571428571428,1.0,0.6900655593423543,8.0,285.1,0.125,False,False,False,False,True,False,False,False
2024-03-24,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,24,6,1,12,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.0,1.0,1.0,0.3333333333333333,1.0,0.9583333333333334,0.8164965809277261,2.0,78.7,0.0,False,False,False,False,True,False,False,False
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,25,0,1,13,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,0.0,1.0,2.0,0.3333333333333333,0.8571428571428571,0.92,0.8997354108424375,6.0,223.60000000000002,0.0,False,False,False,False,True,False,False,False
2024-03-26,86.69999999999999,3.0,28.899999999999995,13.0,15.0,14.333333333333334,2024,3,26,1,1,13,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.0,1.0,1.0,1.0,1.1428571428571428,1.0,1.2149857925879117,11.0,376.7,0.2727272727272727,False,False,False,False,True,False,False,False
2024-03-27,57.8,2.0,28.9,13.0,20.0,16.5,2024,3,27,2,1,13,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,3.0,2.0,0.0,1.6666666666666667,1.1428571428571428,1.037037037037037,1.2149857925879117,8.0,271.7,0.25,False,False,False,False,True,False,False,False
2024-03-28,57.8,2.0,28.9,16.0,19.0,17.5,2024,3,28,3,1,13,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,2.0,2.0,2.0,2.3333333333333335,1.1428571428571428,1.0714285714285714,1.2149857925879117,4.0,125.4,0.5,False,False,False,False,True,False,False,False
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,29,4,1,13,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,2.0,0.0,0.0,1.3333333333333333,1.1428571428571428,1.0344827586206897,1.2149857925879117,4.0,156.10000000000002,0.0,False,False,False,False,True,False,False,False
2024-03-30,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,30,5,1,13,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.0,1.0,3.0,0.6666666666666666,1.0,1.0,1.2909944487358058,5.0,189.9,0.0,False,False,False,False,True,False,False,False
2024-03-31,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,31,6,1,13,1,0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.0,0.0,1.0,0.0,1.0,1.0,1.2909944487358058,2.0,68.7,0.0,False,False,False,False,True,False,False,False
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,1,0,2,14,0,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.2909944487358058,7.0,242.8,0.0,False,False,False,False,True,False,False,False
2024-04-02,28.9,1.0,28.9,19.0,19.0,19.0,2024,4,2,1,2,14,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.0,3.0,1.0,0.3333333333333333,0.7142857142857143,0.9666666666666667,0.9511897312113421,4.0,136.5,0.25,False,False,False,False,True,False,False,False
2024-04-03,58.9,2.0,29.45,13.0,18.0,15.5,2024,4,3,2,2,14,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1.0,2.0,2.0,1.0,0.7142857142857143,1.0333333333333334,0.9511897312113421,4.0,126.5,0.5,False,False,False,False,True,False,False,False
2024-04-04,28.9,1.0,28.9,15.0,15.0,15.0,2024,4,4,3,2,14,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,2.0,2.0,2.0,1.3333333333333333,0.5714285714285714,1.0333333333333334,0.7867957924694434,5.0,185.0,0.2,False,False,False,False,True,False,False,False
2024-04-05,57.8,2.0,28.9,14.0,17.0,15.5,2024,4,5,4,2,14,0,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,1.6666666666666667,0.8571428571428571,1.0666666666666667,0.8997354108424376,11.0,362.1,0.18181818181818182,False,False,False,False,True,False,False,False
2024-04-06,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,6,5,2,14,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,2.0,0.0,1.0,1.0,0.8571428571428571,1.0666666666666667,0.8997354108424376,4.0,140.1,0.0,False,False,False,False,True,False,False,False
2024-04-07,28.9,1.0,28.9,17.0,17.0,17.0,2024,4,7,6,2,14,1,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,1.0,1.0,1.0666666666666667,0.8164965809277263,7.0,241.5,0.14285714285714285,False,False,False,False,True,False,False,False
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,8,0,2,15,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,1.0333333333333334,0.8164965809277263,10.0,340.2,0.0,False,False,False,False,True,False,False,False
2024-04-09,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,9,1,2,15,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.0,1.0,3.0,0.3333333333333333,0.8571428571428571,1.0,0.8997354108424376,5.0,186.10000000000002,0.0,False,False,False,False,True,False,False,False
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,10,2,2,15,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.0,2.0,2.0,0.0,0.5714285714285714,0.9333333333333333,0.7867957924694434,5.0,166.4,0.0,False,False,False,False,True,False,False,False
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,11,3,2,15,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.0,1.0,2.0,0.0,0.42857142857142855,0.9,0.7867957924694434,5.0,169.0,0.0,False,False,False,False,True,False,False,False
2024-04-12,28.9,1.0,28.9,22.0,22.0,22.0,2024,4,12,4,2,15,0,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.0,2.0,0.0,0.3333333333333333,0.2857142857142857,0.9333333333333333,0.48795003647426705,2.0,67.6,0.5,False,False,False,False,True,False,False,False
2024-04-13,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,13,5,2,15,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.8666666666666667,0.48795003647426705,8.0,302.40000000000003,0.0,False,False,False,False,True,False,False,False
2024-04-14,117.8,4.0,29.45,15.0,19.0,16.25,2024,4,14,6,2,15,1,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.6666666666666667,0.7142857142857143,1.0,1.4960264830861913,13.0,434.3,0.3076923076923077,False,False,False,False,True,False,False,False
2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,15,0,2,16,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,4.0,0.0,0.0,1.3333333333333333,0.7142857142857143,0.9,1.4960264830861913,5.0,150.39999999999998,0.0,False,False,False,False,True,False,False,False
2024-04-16,28.9,1.0,28.9,15.0,15.0,15.0,2024,4,16,1,2,16,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,1.6666666666666667,0.8571428571428571,0.9,1.4638501094227998,8.0,276.5,0.125,False,False,False,False,True,False,False,False
2024-04-17,28.9,1.0,28.9,21.0,21.0,21.0,2024,4,17,2,2,16,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1.0,0.0,2.0,0.6666666666666666,1.0,0.9,1.4142135623730951,6.0,199.20000000000002,0.16666666666666666,False,False,False,False,True,False,False,False
2024-04-18,28.9,1.0,28.9,16.0,16.0,16.0,2024,4,18,3,2,16,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.0,0.0,1.0,1.0,1.1428571428571428,0.9,1.3451854182690985,10.0,352.70000000000005,0.1,False,False,False,False,True,False,False,False
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,19,4,2,16,0,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1.0,1.0,2.0,0.6666666666666666,1.0,0.8333333333333334,1.4142135623730951,7.0,261.1,0.0,False,False,False,False,True,False,False,False
2024-04-20,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,20,5,2,16,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.3333333333333333,1.0,0.7666666666666667,1.4142135623730951,14.0,494.29999999999995,0.0,False,False,False,False,True,False,False,False
2024-04-21,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,21,6,2,16,1,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.0,4.0,1.0,0.0,0.42857142857142855,0.7666666666666667,0.5345224838248488,3.0,104.64,0.0,False,False,False,False,True,False,False,False
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,22,0,2,17,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7333333333333333,0.5345224838248488,5.0,176.46,0.0,False,False,False,False,True,False,False,False
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,23,1,2,17,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.0,1.0,0.0,0.0,0.2857142857142857,0.7333333333333333,0.48795003647426666,5.0,173.9,0.0,False,False,False,False,True,False,False,False
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,24,2,2,17,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.0,0.14285714285714285,0.7333333333333333,0.3779644730092274,8.0,272.36,0.0,False,False,False,False,True,False,False,False
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,25,3,2,17,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.0,1.0,0.0,0.0,0.0,0.6333333333333333,0.0,4.0,121.48,0.0,False,False,False,False,True,False,False,False
2024-04-26,27.92,1.0,27.92,19.0,19.0,19.0,2024,4,26,4,2,17,0,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.0,0.0,1.0,0.3333333333333333,0.14285714285714285,0.6,0.3779644730092274,9.0,300.28,0.1111111111111111,False,False,False,False,True,False,False,False
2024-04-27,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,27,5,2,17,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.5333333333333333,0.3779644730092274,1.0,37.72,0.0,False,False,False,False,True,False,False,False
2024-04-28,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,28,6,2,17,1,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.0,0.0,4.0,0.3333333333333333,0.14285714285714285,0.5333333333333333,0.3779644730092274,5.0,169.0,0.0,False,False,False,False,True,False,False,False
2024-04-29,83.76,3.0,27.92,14.0,16.0,15.333333333333334,2024,4,29,0,2,18,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.6333333333333333,1.1338934190276817,8.0,257.66,0.375,False,False,False,False,True,False,False,False
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,30,1,2,18,0,0,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,3.0,0.0,1.0,1.0,0.5714285714285714,0.6333333333333333,1.1338934190276817,8.0,272.36,0.0,False,False,False,False,True,False,False,False
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,1,2,2,18,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,0.0,1.0,1.0,0.5714285714285714,0.6333333333333333,1.1338934190276817,0.0,0.0,0.0,False,False,False,False,True,False,False,False
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,2,3,2,18,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.0,0.0,1.0,0.0,0.5714285714285714,0.6,1.1338934190276817,7.0,245.72,0.0,False,False,False,False,True,False,False,False
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,3,4,2,18,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.0,0.0,0.42857142857142855,0.5333333333333333,1.1338934190276817,3.0,114.44,0.0,False,False,False,False,True,False,False,False
2024-05-04,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,4,5,2,18,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,0.42857142857142855,0.5,1.1338934190276817,0.0,0.0,0.0,False,False,False,False,True,False,False,False
2024-05-05,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,5,6,2,18,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,0.42857142857142855,0.43333333333333335,1.1338934190276817,0.0,0.0,0.0,False,False,False,False,True,False,False,False
2024-05-06,55.84,2.0,27.92,13.0,16.0,14.5,2024,5,6,0,2,19,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,3.0,0.0,0.6666666666666666,0.2857142857142857,0.5,0.7559289460184544,10.0,314.58000000000004,0.2,False,False,False,False,True,False,False,False
2024-05-07,55.84,2.0,27.92,14.0,16.0,15.0,2024,5,7,1,2,19,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,2.0,0.0,0.0,1.3333333333333333,0.5714285714285714,0.5333333333333333,0.9759000729485331,10.0,344.08,0.2,False,False,False,False,True,False,False,False
2024-05-08,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,8,2,2,19,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,2.0,0.0,0.0,1.3333333333333333,0.5714285714285714,0.5333333333333333,0.9759000729485331,1.0,37.72,0.0,False,False,False,False,True,False,False,False
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,9,3,2,19,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,0.6666666666666666,0.5714285714285714,0.5333333333333333,0.9759000729485331,9.0,295.38,0.0,False,False,False,False,True,False,False,False
2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,10,4,2,19,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,0.0,1.0,0.0,0.5714285714285714,0.5333333333333333,0.9759000729485331,4.0,148.44,0.0,False,False,False,False,True,False,False,False
2024-05-11,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,11,5,2,19,1,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,0.5714285714285714,0.5333333333333333,0.9759000729485331,8.0,293.24,0.0,False,False,False,False,True,False,False,False
2024-05-12,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,12,6,2,19,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,0.5714285714285714,0.5,0.9759000729485331,8.0,272.36,0.0,False,False,False,False,True,False,False,False
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,13,0,2,20,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,2.0,3.0,0.0,0.2857142857142857,0.5,0.7559289460184544,3.0,90.82,0.0,False,False,False,False,True,False,False,False
