date,product,transactions,yhat,h,model
2025-03-22,Hot Chocolate,1.0,0.9384239061753237,6,prophet
2025-03-22,Latte,1.0,1.6081318002582985,6,prophet
2025-03-23,Americano,1.0,3.3328567124152073,7,prophet
2025-03-23,Americano with Milk,0.0,2.0862157686611464,7,prophet
2025-03-23,Cappuccino,1.0,1.372246833675539,7,prophet
2025-03-23,Cocoa,2.0,1.1800121160170027,7,prophet
2025-03-23,Cortado,0.0,0.5657426413684793,7,prophet
2025-03-23,Espresso,0.0,0.3420228031685618,7,prophet
2025-03-23,Hot Chocolate,0.0,0.9748844911625801,7,prophet
2025-03-23,Latte,2.0,1.2394665984789923,7,prophet
