date,product,h,y,yhat,yhat_p10,yhat_p90,model
2025-03-12,Espresso,3,0.0,0.14353471456195963,-0.002515105370274431,1.1403413056799099,lgbm_direct
2025-03-13,Espresso,4,1.0,0.38901909082958946,0.0007377789640020529,1.0813991656369113,lgbm_direct
2025-03-14,Espresso,5,1.0,0.34032878764656116,-0.00018908999121310772,1.2575421080332123,lgbm_direct
2025-03-15,Espresso,6,0.0,0.42009223977438975,-0.005331525062395888,0.7540648408298483,lgbm_direct
2025-03-16,Espresso,7,0.0,0.18246398028415192,-1.8628293612346528e-05,0.6838268376489623,lgbm_direct
2025-03-10,Hot Chocolate,1,3.0,1.51679464906768,0.014134851916698712,2.541970843351983,lgbm_direct
2025-03-11,Hot Chocolate,2,2.0,1.4737438388323008,0.06061618835828149,2.4623866483881747,lgbm_direct
2025-03-12,Hot Chocolate,3,1.0,1.3432872491991672,0.03204861777035048,2.2979018889177123,lgbm_direct
2025-03-13,Hot Chocolate,4,0.0,1.0329930038317368,-0.0428395918480158,2.6979125903078303,lgbm_direct
2025-03-14,Hot Chocolate,5,0.0,1.0490299213459775,0.019524789615294993,3.0025989691358888,lgbm_direct
2025-03-15,Hot Chocolate,6,0.0,1.3386105087868592,-0.005626189371713769,2.2360546705991724,lgbm_direct
2025-03-16,Hot Chocolate,7,1.0,0.5277246160791589,-0.005912077750095826,1.8844389088487845,lgbm_direct
2025-03-10,Latte,1,5.0,2.561778442920337,0.17820397945978486,2.8720266577757414,lgbm_direct
2025-03-11,Latte,2,2.0,1.7242351239962115,0.637669557189782,2.652573509006758,lgbm_direct
2025-03-12,Latte,3,4.0,1.6333577406573052,0.7671431950719689,2.7761291808289057,lgbm_direct
2025-03-13,Latte,4,2.0,3.145238252534596,0.7831083106621173,4.034735566187954,lgbm_direct
2025-03-14,Latte,5,7.0,3.669559430054477,0.05551511239776331,4.574414181823492,lgbm_direct
2025-03-15,Latte,6,0.0,4.020491787840025,0.4730577862738081,5.26635724761448,lgbm_direct
2025-03-16,Latte,7,1.0,1.7272664905780293,0.1999012636815905,2.8479102610829674,lgbm_direct
2025-03-17,Americano,1,6.0,4.478222388423059,1.9029132720279907,6.130006310602956,lgbm_direct
2025-03-18,Americano,2,3.0,4.9621246893597215,1.70169386325559,6.410513646581646,lgbm_direct
2025-03-19,Americano,3,8.0,4.171499241012368,1.1848777149741023,7.290013437387968,lgbm_direct
2025-03-20,Americano,4,8.0,6.269688350630154,1.931812613423691,7.862843616219515,lgbm_direct
2025-03-21,Americano,5,7.0,4.356516861046981,1.3364377743488958,6.3241735399698245,lgbm_direct
2025-03-22,Americano,6,2.0,5.969084893843174,1.914122728020176,7.489703092494868,lgbm_direct
2025-03-23,Americano,7,1.0,2.6743283150480996,1.2565065628900336,5.094043748498649,lgbm_direct
2025-03-17,Americano with Milk,1,1.0,2.1600993775644644,0.7317234410328166,3.73895272101672,lgbm_direct
2025-03-18,Americano with Milk,2,3.0,3.110959863275704,0.538698414877782,2.8688781693155194,lgbm_direct
2025-03-19,Americano with Milk,3,2.0,1.41528072683738,0.06318917372245393,3.090611666178562,lgbm_direct
2025-03-20,Americano with Milk,4,3.0,3.3476275016454924,0.7360365838814487,4.488461233302745,lgbm_direct
2025-03-21,Americano with Milk,5,2.0,1.8064596826093118,0.13895025278538026,2.904750147422749,lgbm_direct
2025-03-22,Americano with Milk,6,6.0,2.656787575666303,0.7879267244753416,3.158476016065348,lgbm_direct
2025-03-23,Americano with Milk,7,0.0,1.2271875043809977,0.5287351442865332,2.3048252816849444,lgbm_direct
2025-03-17,Cappuccino,1,1.0,1.8071232444631629,0.6803943877376195,2.7211138051649724,lgbm_direct
2025-03-18,Cappuccino,2,0.0,1.5597303852578956,0.5278147454153448,2.4666074919177325,lgbm_direct
2025-03-19,Cappuccino,3,3.0,1.5549886195250702,0.08097645064161416,2.8119148806585494,lgbm_direct
2025-03-20,Cappuccino,4,4.0,2.4329808283749976,0.6847185140966146,3.883374869212948,lgbm_direct
2025-03-21,Cappuccino,5,4.0,1.9768191595223632,0.07660657305094747,2.7609625181009996,lgbm_direct
2025-03-22,Cappuccino,6,0.0,2.729555272534475,0.6692278544020378,4.0692914215724505,lgbm_direct
2025-03-23,Cappuccino,7,1.0,1.8464240692666898,0.0718968369978646,2.472936690123128,lgbm_direct
2025-03-17,Cocoa,1,2.0,1.7673777369683827,0.1254952348743204,2.541324473077715,lgbm_direct
