date,year,quarter,month_num,day,dow,weekofyear_iso,season,is_weekend,is_dst,is_holiday,holiday_name,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,prcp_mm_month,snow_mm_month,prcp_prob_month_%,snow_prob_month_%,clear_%,mostly_clear_%,partly_cloudy_%,mostly_cloudy_%,cloudy_%,dry_%,comfortable_%,humid_%,oppressive_%,miserable_%,other_%,tavg_lag1,tavg_lag3,tavg_lag7,tmin_lag1,tmin_lag3,tmin_lag7,tmax_lag1,tmax_lag3,tmax_lag7,prcp_lag1,prcp_lag3,prcp_lag7,snow_lag1,snow_lag3,snow_lag7,wspd_lag1,wspd_lag3,wspd_lag7,wpgt_lag1,wpgt_lag3,wpgt_lag7,pres_lag1,pres_lag3,pres_lag7,tsun_lag1,tsun_lag3,tsun_lag7,tavg_7d_mean,tavg_7d_sum,tavg_14d_sum,tmin_7d_mean,tmin_7d_sum,tmin_14d_sum,tmax_7d_mean,tmax_7d_sum,tmax_14d_sum,prcp_7d_mean,prcp_7d_sum,prcp_14d_sum,snow_7d_mean,snow_7d_sum,snow_14d_sum,wspd_7d_mean,wspd_7d_sum,wspd_14d_sum,wpgt_7d_mean,wpgt_7d_sum,wpgt_14d_sum,pres_7d_mean,pres_7d_sum,pres_14d_sum,tsun_7d_mean,tsun_7d_sum,tsun_14d_sum,prcp_mm_month_lag30d,prcp_mm_month_lag90d,snow_mm_month_lag30d,snow_mm_month_lag90d,prcp_prob_month_%_lag30d,prcp_prob_month_%_lag90d,snow_prob_month_%_lag30d,snow_prob_month_%_lag90d,clear_%_lag30d,clear_%_lag90d,mostly_clear_%_lag30d,mostly_clear_%_lag90d,partly_cloudy_%_lag30d,partly_cloudy_%_lag90d,mostly_cloudy_%_lag30d,mostly_cloudy_%_lag90d,cloudy_%_lag30d,cloudy_%_lag90d,dry_%_lag30d,dry_%_lag90d,comfortable_%_lag30d,comfortable_%_lag90d,humid_%_lag30d,humid_%_lag90d,oppressive_%_lag30d,oppressive_%_lag90d,miserable_%_lag30d,miserable_%_lag90d,other_%_lag30d,other_%_lag90d,prcp_mm_month_30d_mean,prcp_mm_month_30d_sum,prcp_mm_month_90d_mean,prcp_mm_month_90d_sum,snow_mm_month_30d_mean,snow_mm_month_30d_sum,snow_mm_month_90d_mean,snow_mm_month_90d_sum,prcp_prob_month_%_30d_mean,prcp_prob_month_%_30d_sum,prcp_prob_month_%_90d_mean,prcp_prob_month_%_90d_sum,snow_prob_month_%_30d_mean,snow_prob_month_%_30d_sum,snow_prob_month_%_90d_mean,snow_prob_month_%_90d_sum,clear_%_30d_mean,clear_%_30d_sum,clear_%_90d_mean,clear_%_90d_sum,mostly_clear_%_30d_mean,mostly_clear_%_30d_sum,mostly_clear_%_90d_mean,mostly_clear_%_90d_sum,partly_cloudy_%_30d_mean,partly_cloudy_%_30d_sum,partly_cloudy_%_90d_mean,partly_cloudy_%_90d_sum,mostly_cloudy_%_30d_mean,mostly_cloudy_%_30d_sum,mostly_cloudy_%_90d_mean,mostly_cloudy_%_90d_sum,cloudy_%_30d_mean,cloudy_%_30d_sum,cloudy_%_90d_mean,cloudy_%_90d_sum,dry_%_30d_mean,dry_%_30d_sum,dry_%_90d_mean,dry_%_90d_sum,comfortable_%_30d_mean,comfortable_%_30d_sum,comfortable_%_90d_mean,comfortable_%_90d_sum,humid_%_30d_mean,humid_%_30d_sum,humid_%_90d_mean,humid_%_90d_sum,oppressive_%_30d_mean,oppressive_%_30d_sum,oppressive_%_90d_mean,oppressive_%_90d_sum,miserable_%_30d_mean,miserable_%_30d_sum,miserable_%_90d_mean,miserable_%_90d_sum,other_%_30d_mean,other_%_30d_sum,other_%_90d_mean,other_%_90d_sum
2024-04-10,2024,2,4,10,2,15,spring,False,True,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,43.3,0.0,24.8,12.3,10.4,13.5,39.0,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,93.7,25.3,145.9,45.2,67.7,3.2,25.8,23.7,13.1,11.3,7.3,8.7,8.3,10.6,9.0,45.7,62.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.93333333333334,2098.0,75.64444444444446,6808.000000000001,16.866666666666667,506.0,59.277777777777786,5335.000000000001,44.56666666666667,1337.0,57.65777777777779,5189.200000000001,2.1333333333333333,64.0,9.05888888888889,815.3000000000001,24.066666666666663,722.0,19.243333333333336,1731.9,11.633333333333336,349.00000000000006,9.877777777777778,889.0000000000001,9.266666666666667,278.0,8.896666666666667,800.7,11.566666666666666,347.0,10.341111111111111,930.7,43.46666666666667,1304.0,51.64111111111111,4647.7,99.93333333333334,2998.0,99.97777777777776,8998.0,0.0666666666666666,2.0,0.0222222222222222,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-11,2024,2,4,11,3,15,spring,False,True,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,43.3,0.0,24.8,12.3,10.4,13.5,39.0,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,93.7,25.3,145.9,45.2,67.7,3.2,25.8,23.7,13.1,11.3,7.3,8.7,8.3,10.6,9.0,45.7,62.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.83666666666666,2095.1,75.3588888888889,6782.300000000001,16.023333333333333,480.7,57.65666666666667,5189.1,44.50333333333333,1335.1,57.38666666666667,5164.8,2.026666666666667,60.8,8.772222222222222,789.5,24.10333333333333,723.0999999999999,19.37333333333333,1743.6,11.666666666666666,350.0,9.933333333333334,894.0,9.323333333333332,279.7,8.92,802.8,11.663333333333332,349.9,10.391111111111112,935.2,43.24333333333333,1297.3,51.38222222222222,4624.4,99.92666666666668,2997.8,99.97555555555554,8997.8,0.0733333333333333,2.2,0.0244444444444444,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-12,2024,2,4,12,4,15,spring,False,True,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,43.3,0.0,24.8,12.3,10.4,13.5,39.0,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,93.7,25.3,145.9,45.2,67.7,3.2,25.8,23.7,13.1,11.3,7.3,8.7,8.3,10.6,9.0,45.7,62.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.74000000000001,2092.2000000000003,75.07333333333334,6756.6,15.18,455.4,56.03555555555556,5043.200000000001,44.440000000000005,1333.2,57.11555555555555,5140.4,1.92,57.6,8.485555555555557,763.7,24.14,724.2,19.50333333333333,1755.3,11.7,351.0,9.98888888888889,899.0000000000001,9.38,281.4,8.943333333333333,804.9,11.759999999999998,352.79999999999995,10.44111111111111,939.7,43.02,1290.6,51.123333333333335,4601.1,99.92,2997.6,99.97333333333334,8997.6,0.08,2.4000000000000004,0.0266666666666666,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-13,2024,2,4,13,5,15,spring,True,True,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,43.3,0.0,24.8,12.3,10.4,13.5,39.0,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,93.7,25.3,145.9,45.2,67.7,3.2,25.8,23.7,13.1,11.3,7.3,8.7,8.3,10.6,9.0,45.7,62.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.64333333333335,2089.3,74.78777777777779,6730.900000000001,14.336666666666666,430.1,54.41444444444445,4897.3,44.376666666666665,1331.3,56.84444444444444,5116.0,1.8133333333333332,54.400000000000006,8.198888888888888,737.9,24.176666666666662,725.3,19.633333333333333,1767.0,11.733333333333333,352.0,10.044444444444444,904.0,9.436666666666666,283.1,8.966666666666667,807.0,11.856666666666666,355.7,10.491111111111111,944.2,42.79666666666667,1283.9,50.864444444444445,4577.8,99.91333333333334,2997.4,99.97111111111111,8997.4,0.0866666666666666,2.6,0.0288888888888888,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-14,2024,2,4,14,6,15,spring,True,True,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,43.3,0.0,24.8,12.3,10.4,13.5,39.0,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,93.7,25.3,145.9,45.2,67.7,3.2,25.8,23.7,13.1,11.3,7.3,8.7,8.3,10.6,9.0,45.7,62.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.54666666666667,2086.4,74.50222222222223,6705.200000000001,13.493333333333334,404.8,52.79333333333334,4751.400000000001,44.31333333333334,1329.4,56.57333333333334,5091.6,1.7066666666666668,51.2,7.912222222222223,712.1,24.21333333333333,726.4000000000001,19.763333333333332,1778.7,11.76666666666667,353.00000000000006,10.1,909.0,9.493333333333334,284.8,8.99,809.1,11.953333333333331,358.6,10.541111111111112,948.7,42.57333333333334,1277.2,50.605555555555554,4554.5,99.90666666666668,2997.2,99.9688888888889,8997.2,0.0933333333333333,2.8000000000000003,0.0311111111111111,2.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-15,2024,2,4,15,0,16,spring,False,True,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,43.3,0.0,24.8,12.3,10.4,13.5,39.0,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,93.7,25.3,145.9,45.2,67.7,3.2,25.8,23.7,13.1,11.3,7.3,8.7,8.3,10.6,9.0,45.7,62.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.45,2083.5,74.21666666666668,6679.500000000001,12.65,379.5,51.172222222222224,4605.5,44.25,1327.5,56.30222222222223,5067.200000000001,1.6,48.0,7.625555555555555,686.3,24.25,727.5,19.89333333333333,1790.4,11.800000000000002,354.00000000000006,10.155555555555557,914.0,9.55,286.5,9.013333333333332,811.1999999999999,12.05,361.5,10.591111111111111,953.2,42.35,1270.5,50.34666666666666,4531.2,99.9,2997.0,99.96666666666668,8997.0,0.1,3.0,0.0333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,2024,2,4,16,1,16,spring,False,True,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,43.3,0.0,24.8,12.3,10.4,13.5,39.0,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,93.7,25.3,145.9,45.2,67.7,3.2,25.8,23.7,13.1,11.3,7.3,8.7,8.3,10.6,9.0,45.7,62.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.35333333333332,2080.6,73.93111111111112,6653.800000000001,11.806666666666668,354.2,49.55111111111111,4459.6,44.18666666666666,1325.6,56.03111111111112,5042.8,1.4933333333333334,44.8,7.338888888888889,660.5,24.286666666666665,728.5999999999999,20.023333333333333,1802.1,11.833333333333334,355.0,10.21111111111111,919.0,9.606666666666667,288.20000000000005,9.036666666666664,813.3,12.146666666666668,364.4,10.641111111111112,957.7,42.126666666666665,1263.8,50.087777777777774,4507.9,99.89333333333336,2996.8,99.96444444444444,8996.8,0.1066666666666666,3.2,0.0355555555555555,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,2024,2,4,17,2,16,spring,False,True,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,43.3,0.0,24.8,12.3,10.4,13.5,39.0,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,93.7,25.3,145.9,45.2,67.7,3.2,25.8,23.7,13.1,11.3,7.3,8.7,8.3,10.6,9.0,45.7,62.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.25666666666666,2077.7,73.64555555555556,6628.1,10.963333333333331,328.9,47.93000000000001,4313.700000000001,44.123333333333335,1323.7,55.76,5018.4,1.3866666666666667,41.6,7.052222222222222,634.7,24.32333333333333,729.7,20.15333333333333,1813.8,11.866666666666667,356.0,10.266666666666667,924.0,9.663333333333332,289.9,9.06,815.4,12.243333333333334,367.3,10.69111111111111,962.2,41.903333333333336,1257.1,49.82888888888889,4484.6,99.88666666666668,2996.6,99.96222222222222,8996.6,0.1133333333333333,3.4000000000000004,0.0377777777777777,3.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,2024,2,4,18,3,16,spring,False,True,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,43.3,0.0,24.8,12.3,10.4,13.5,39.0,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,93.7,25.3,145.9,45.2,67.7,3.2,25.8,23.7,13.1,11.3,7.3,8.7,8.3,10.6,9.0,45.7,62.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.16000000000001,2074.8,73.36,6602.400000000001,10.12,303.6,46.30888888888889,4167.8,44.06,1321.8,55.48888888888889,4994.0,1.28,38.4,6.765555555555555,608.9,24.36,730.8,20.28333333333333,1825.5,11.9,357.0,10.322222222222225,929.0,9.72,291.6,9.083333333333334,817.5,12.34,370.2,10.741111111111111,966.7,41.68,1250.4,49.57,4461.3,99.88,2996.4,99.96,8996.4,0.12,3.6,0.04,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,2024,2,4,19,4,16,spring,False,True,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,43.3,0.0,24.8,12.3,10.4,13.5,39.0,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,93.7,25.3,145.9,45.2,67.7,3.2,25.8,23.7,13.1,11.3,7.3,8.7,8.3,10.6,9.0,45.7,62.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.06333333333333,2071.9,73.07444444444445,6576.700000000001,9.276666666666666,278.29999999999995,44.68777777777778,4021.9,43.99666666666667,1319.9,55.21777777777778,4969.6,1.1733333333333331,35.2,6.478888888888889,583.1,24.39666666666667,731.9000000000001,20.41333333333333,1837.2,11.933333333333335,358.00000000000006,10.377777777777778,934.0,9.776666666666667,293.3,9.106666666666667,819.6,12.436666666666666,373.1,10.791111111111112,971.2,41.45666666666667,1243.7,49.31111111111111,4438.0,99.87333333333332,2996.2,99.9577777777778,8996.2,0.1266666666666666,3.8,0.0422222222222222,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-20,2024,2,4,20,5,16,spring,True,True,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,43.3,0.0,24.8,12.3,10.4,13.5,39.0,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,93.7,25.3,145.9,45.2,67.7,3.2,25.8,23.7,13.1,11.3,7.3,8.7,8.3,10.6,9.0,45.7,62.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.96666666666667,2069.0,72.7888888888889,6551.000000000001,8.433333333333334,253.0,43.06666666666667,3876.0,43.93333333333333,1318.0,54.94666666666667,4945.200000000001,1.0666666666666669,32.0,6.192222222222222,557.3,24.433333333333334,733.0,20.543333333333333,1848.9,11.966666666666669,359.00000000000006,10.433333333333335,939.0,9.833333333333334,295.0,9.13,821.6999999999999,12.533333333333331,376.0,10.841111111111111,975.7,41.23333333333333,1237.0,49.05222222222222,4414.7,99.86666666666666,2996.0,99.95555555555556,8996.0,0.1333333333333333,4.0,0.0444444444444444,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-21,2024,2,4,21,6,16,spring,True,True,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,43.3,0.0,24.8,12.3,10.4,13.5,39.0,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,93.7,25.3,145.9,45.2,67.7,3.2,25.8,23.7,13.1,11.3,7.3,8.7,8.3,10.6,9.0,45.7,62.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.86999999999999,2066.1,72.50333333333334,6525.300000000001,7.590000000000001,227.7,41.44555555555556,3730.1,43.87,1316.1,54.67555555555556,4920.8,0.96,28.8,5.905555555555556,531.5,24.469999999999995,734.0999999999999,20.67333333333333,1860.6,12.0,360.0,10.488888888888887,944.0,9.890000000000002,296.70000000000005,9.153333333333332,823.8,12.63,378.9,10.891111111111112,980.2,41.01,1230.3,48.79333333333333,4391.4,99.86,2995.8,99.95333333333332,8995.8,0.14,4.2,0.0466666666666666,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,2024,2,4,22,0,17,spring,False,True,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,43.3,0.0,24.8,12.3,10.4,13.5,39.0,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,93.7,25.3,145.9,45.2,67.7,3.2,25.8,23.7,13.1,11.3,7.3,8.7,8.3,10.6,9.0,45.7,62.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.77333333333333,2063.2,72.21777777777778,6499.6,6.746666666666667,202.4,39.824444444444445,3584.2,43.80666666666666,1314.1999999999998,54.40444444444445,4896.4,0.8533333333333334,25.6,5.618888888888889,505.7,24.506666666666668,735.2,20.80333333333333,1872.3,12.033333333333331,361.0,10.544444444444446,949.0,9.946666666666664,298.4,9.176666666666666,825.9,12.726666666666668,381.8,10.94111111111111,984.7,40.78666666666666,1223.6,48.534444444444446,4368.1,99.85333333333332,2995.6,99.95111111111112,8995.6,0.1466666666666666,4.4,0.0488888888888888,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,2024,2,4,23,1,17,spring,False,True,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,43.3,0.0,24.8,12.3,10.4,13.5,39.0,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,93.7,25.3,145.9,45.2,67.7,3.2,25.8,23.7,13.1,11.3,7.3,8.7,8.3,10.6,9.0,45.7,62.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.67666666666668,2060.3,71.93222222222222,6473.900000000001,5.903333333333334,177.10000000000002,38.20333333333333,3438.3,43.74333333333333,1312.3,54.13333333333333,4872.0,0.7466666666666666,22.4,5.332222222222222,479.9,24.543333333333333,736.3,20.933333333333334,1884.0,12.066666666666666,362.0,10.6,954.0,10.003333333333332,300.1,9.2,828.0,12.823333333333332,384.7,10.991111111111111,989.2,40.56333333333334,1216.9,48.27555555555556,4344.8,99.84666666666666,2995.4,99.94888888888887,8995.4,0.1533333333333333,4.6000000000000005,0.0511111111111111,4.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,2024,2,4,24,2,17,spring,False,True,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,43.3,0.0,24.8,12.3,10.4,13.5,39.0,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,93.7,25.3,145.9,45.2,67.7,3.2,25.8,23.7,13.1,11.3,7.3,8.7,8.3,10.6,9.0,45.7,62.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.58,2057.4,71.64666666666668,6448.200000000001,5.0600000000000005,151.8,36.58222222222222,3292.4,43.67999999999999,1310.4,53.86222222222223,4847.6,0.64,19.2,5.045555555555556,454.1,24.58,737.4000000000001,21.063333333333333,1895.7,12.1,363.0,10.655555555555557,959.0,10.06,301.8,9.223333333333333,830.1,12.919999999999998,387.6,11.041111111111112,993.7,40.34,1210.2,48.016666666666666,4321.5,99.84,2995.2,99.94666666666669,8995.2,0.16,4.800000000000001,0.0533333333333333,4.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
