date,product,transactions,h,yhat,model
2025-03-14,Espresso,1.0,5,0.42857142857142855,ma7
2025-03-14,Hot Chocolate,0.0,5,1.4285714285714286,ma7
2025-03-14,Latte,7.0,5,2.0,ma7
2025-03-15,Americano,1.0,6,4.571428571428571,ma7
2025-03-15,Americano with Milk,3.0,6,2.5714285714285716,ma7
2025-03-15,Cappuccino,3.0,6,2.142857142857143,ma7
2025-03-15,Cocoa,0.0,6,1.4285714285714286,ma7
2025-03-15,Cortado,0.0,6,0.0,ma7
2025-03-15,Espresso,0.0,6,0.42857142857142855,ma7
2025-03-15,Hot Chocolate,0.0,6,1.4285714285714286,ma7
2025-03-15,Latte,0.0,6,2.0,ma7
2025-03-16,Americano,1.0,7,4.571428571428571,ma7
2025-03-16,Americano with Milk,1.0,7,2.5714285714285716,ma7
2025-03-16,Cappuccino,1.0,7,2.142857142857143,ma7
2025-03-16,Cocoa,0.0,7,1.4285714285714286,ma7
2025-03-16,Cortado,0.0,7,0.0,ma7
2025-03-16,Espresso,0.0,7,0.42857142857142855,ma7
2025-03-16,Hot Chocolate,1.0,7,1.4285714285714286,ma7
2025-03-16,Latte,1.0,7,2.0,ma7
2025-03-17,Americano,6.0,1,1.0,naive1
2025-03-17,Americano with Milk,1.0,1,1.0,naive1
2025-03-17,Cappuccino,1.0,1,1.0,naive1
2025-03-17,Cocoa,2.0,1,0.0,naive1
2025-03-17,Cortado,0.0,1,0.0,naive1
2025-03-17,Espresso,0.0,1,0.0,naive1
2025-03-17,Hot Chocolate,0.0,1,1.0,naive1
2025-03-17,Latte,3.0,1,1.0,naive1
2025-03-18,Americano,3.0,2,1.0,naive1
2025-03-18,Americano with Milk,3.0,2,1.0,naive1
2025-03-18,Cappuccino,0.0,2,1.0,naive1
2025-03-18,Cocoa,4.0,2,0.0,naive1
2025-03-18,Cortado,0.0,2,0.0,naive1
2025-03-18,Espresso,1.0,2,0.0,naive1
2025-03-18,Hot Chocolate,2.0,2,1.0,naive1
2025-03-18,Latte,4.0,2,1.0,naive1
2025-03-19,Americano,8.0,3,1.0,naive1
2025-03-19,Americano with Milk,2.0,3,1.0,naive1
2025-03-19,Cappuccino,3.0,3,1.0,naive1
2025-03-19,Cocoa,1.0,3,0.0,naive1
2025-03-19,Cortado,1.0,3,0.0,naive1
2025-03-19,Espresso,2.0,3,0.0,naive1
2025-03-19,Hot Chocolate,1.0,3,1.0,naive1
2025-03-19,Latte,3.0,3,1.0,naive1
2025-03-20,Americano,8.0,4,1.0,naive1
2025-03-20,Americano with Milk,3.0,4,1.0,naive1
2025-03-20,Cappuccino,4.0,4,1.0,naive1
2025-03-20,Cocoa,1.0,4,0.0,naive1
2025-03-20,Cortado,1.0,4,0.0,naive1
2025-03-20,Espresso,1.0,4,0.0,naive1
2025-03-20,Hot Chocolate,1.0,4,1.0,naive1
2025-03-20,Latte,1.0,4,1.0,naive1
2025-03-21,Americano,7.0,5,1.0,naive1
2025-03-21,Americano with Milk,2.0,5,1.0,naive1
2025-03-21,Cappuccino,4.0,5,1.0,naive1
2025-03-21,Cocoa,0.0,5,0.0,naive1
2025-03-21,Cortado,0.0,5,0.0,naive1
2025-03-21,Espresso,0.0,5,0.0,naive1
2025-03-21,Hot Chocolate,1.0,5,1.0,naive1
2025-03-21,Latte,6.0,5,1.0,naive1
2025-03-22,Americano,2.0,6,1.0,naive1
2025-03-22,Americano with Milk,6.0,6,1.0,naive1
2025-03-22,Cappuccino,0.0,6,1.0,naive1
2025-03-22,Cocoa,1.0,6,0.0,naive1
2025-03-22,Cortado,0.0,6,0.0,naive1
2025-03-22,Espresso,1.0,6,0.0,naive1
2025-03-22,Hot Chocolate,1.0,6,1.0,naive1
2025-03-22,Latte,1.0,6,1.0,naive1
2025-03-23,Americano,1.0,7,1.0,naive1
2025-03-23,Americano with Milk,0.0,7,1.0,naive1
2025-03-23,Cappuccino,1.0,7,1.0,naive1
2025-03-23,Cocoa,2.0,7,0.0,naive1
2025-03-23,Cortado,0.0,7,0.0,naive1
2025-03-23,Espresso,0.0,7,0.0,naive1
2025-03-23,Hot Chocolate,0.0,7,1.0,naive1
2025-03-23,Latte,2.0,7,1.0,naive1
2025-03-17,Americano,6.0,1,4.0,snaive7
2025-03-17,Americano with Milk,1.0,1,3.0,snaive7
2025-03-17,Cappuccino,1.0,1,1.0,snaive7
2025-03-17,Cocoa,2.0,1,1.0,snaive7
2025-03-17,Cortado,0.0,1,0.0,snaive7
2025-03-17,Espresso,0.0,1,0.0,snaive7
2025-03-17,Hot Chocolate,0.0,1,3.0,snaive7
2025-03-17,Latte,3.0,1,5.0,snaive7
2025-03-18,Americano,3.0,2,4.0,snaive7
2025-03-18,Americano with Milk,3.0,2,1.0,snaive7
2025-03-18,Cappuccino,0.0,2,2.0,snaive7
2025-03-18,Cocoa,4.0,2,2.0,snaive7
2025-03-18,Cortado,0.0,2,0.0,snaive7
2025-03-18,Espresso,1.0,2,0.0,snaive7
2025-03-18,Hot Chocolate,2.0,2,2.0,snaive7
2025-03-18,Latte,4.0,2,2.0,snaive7
2025-03-19,Americano,8.0,3,6.0,snaive7
2025-03-19,Americano with Milk,2.0,3,1.0,snaive7
2025-03-19,Cappuccino,3.0,3,3.0,snaive7
2025-03-19,Cocoa,1.0,3,2.0,snaive7
2025-03-19,Cortado,1.0,3,0.0,snaive7
2025-03-19,Espresso,2.0,3,0.0,snaive7
2025-03-19,Hot Chocolate,1.0,3,1.0,snaive7
2025-03-19,Latte,3.0,3,4.0,snaive7
2025-03-20,Americano,8.0,4,3.0,snaive7
2025-03-20,Americano with Milk,3.0,4,4.0,snaive7
2025-03-20,Cappuccino,4.0,4,2.0,snaive7
2025-03-20,Cocoa,1.0,4,0.0,snaive7
2025-03-20,Cortado,1.0,4,0.0,snaive7
2025-03-20,Espresso,1.0,4,1.0,snaive7
2025-03-20,Hot Chocolate,1.0,4,0.0,snaive7
2025-03-20,Latte,1.0,4,2.0,snaive7
2025-03-21,Americano,7.0,5,10.0,snaive7
2025-03-21,Americano with Milk,2.0,5,1.0,snaive7
2025-03-21,Cappuccino,4.0,5,1.0,snaive7
2025-03-21,Cocoa,0.0,5,3.0,snaive7
2025-03-21,Cortado,0.0,5,0.0,snaive7
2025-03-21,Espresso,0.0,5,1.0,snaive7
2025-03-21,Hot Chocolate,1.0,5,0.0,snaive7
2025-03-21,Latte,6.0,5,7.0,snaive7
2025-03-22,Americano,2.0,6,1.0,snaive7
2025-03-22,Americano with Milk,6.0,6,3.0,snaive7
2025-03-22,Cappuccino,0.0,6,3.0,snaive7
2025-03-22,Cocoa,1.0,6,0.0,snaive7
2025-03-22,Cortado,0.0,6,0.0,snaive7
2025-03-22,Espresso,1.0,6,0.0,snaive7
2025-03-22,Hot Chocolate,1.0,6,0.0,snaive7
2025-03-22,Latte,1.0,6,0.0,snaive7
2025-03-23,Americano,1.0,7,1.0,snaive7
2025-03-23,Americano with Milk,0.0,7,1.0,snaive7
2025-03-23,Cappuccino,1.0,7,1.0,snaive7
2025-03-23,Cocoa,2.0,7,0.0,snaive7
2025-03-23,Cortado,0.0,7,0.0,snaive7
2025-03-23,Espresso,0.0,7,0.0,snaive7
2025-03-23,Hot Chocolate,0.0,7,1.0,snaive7
2025-03-23,Latte,2.0,7,1.0,snaive7
2025-03-17,Americano,6.0,1,4.142857142857143,ma7
2025-03-17,Americano with Milk,1.0,1,2.0,ma7
2025-03-17,Cappuccino,1.0,1,1.8571428571428572,ma7
2025-03-17,Cocoa,2.0,1,1.1428571428571428,ma7
2025-03-17,Cortado,0.0,1,0.0,ma7
2025-03-17,Espresso,0.0,1,0.2857142857142857,ma7
2025-03-17,Hot Chocolate,0.0,1,1.0,ma7
2025-03-17,Latte,3.0,1,3.0,ma7
2025-03-18,Americano,3.0,2,4.142857142857143,ma7
2025-03-18,Americano with Milk,3.0,2,2.0,ma7
2025-03-18,Cappuccino,0.0,2,1.8571428571428572,ma7
2025-03-18,Cocoa,4.0,2,1.1428571428571428,ma7
2025-03-18,Cortado,0.0,2,0.0,ma7
2025-03-18,Espresso,1.0,2,0.2857142857142857,ma7
2025-03-18,Hot Chocolate,2.0,2,1.0,ma7
2025-03-18,Latte,4.0,2,3.0,ma7
2025-03-19,Americano,8.0,3,4.142857142857143,ma7
2025-03-19,Americano with Milk,2.0,3,2.0,ma7
2025-03-19,Cappuccino,3.0,3,1.8571428571428572,ma7
2025-03-19,Cocoa,1.0,3,1.1428571428571428,ma7
2025-03-19,Cortado,1.0,3,0.0,ma7
2025-03-19,Espresso,2.0,3,0.2857142857142857,ma7
2025-03-19,Hot Chocolate,1.0,3,1.0,ma7
2025-03-19,Latte,3.0,3,3.0,ma7
2025-03-20,Americano,8.0,4,4.142857142857143,ma7
2025-03-20,Americano with Milk,3.0,4,2.0,ma7
2025-03-20,Cappuccino,4.0,4,1.8571428571428572,ma7
2025-03-20,Cocoa,1.0,4,1.1428571428571428,ma7
2025-03-20,Cortado,1.0,4,0.0,ma7
2025-03-20,Espresso,1.0,4,0.2857142857142857,ma7
2025-03-20,Hot Chocolate,1.0,4,1.0,ma7
2025-03-20,Latte,1.0,4,3.0,ma7
2025-03-21,Americano,7.0,5,4.142857142857143,ma7
2025-03-21,Americano with Milk,2.0,5,2.0,ma7
2025-03-21,Cappuccino,4.0,5,1.8571428571428572,ma7
2025-03-21,Cocoa,0.0,5,1.1428571428571428,ma7
2025-03-21,Cortado,0.0,5,0.0,ma7
2025-03-21,Espresso,0.0,5,0.2857142857142857,ma7
2025-03-21,Hot Chocolate,1.0,5,1.0,ma7
2025-03-21,Latte,6.0,5,3.0,ma7
2025-03-22,Americano,2.0,6,4.142857142857143,ma7
2025-03-22,Americano with Milk,6.0,6,2.0,ma7
2025-03-22,Cappuccino,0.0,6,1.8571428571428572,ma7
2025-03-22,Cocoa,1.0,6,1.1428571428571428,ma7
2025-03-22,Cortado,0.0,6,0.0,ma7
2025-03-22,Espresso,1.0,6,0.2857142857142857,ma7
2025-03-22,Hot Chocolate,1.0,6,1.0,ma7
2025-03-22,Latte,1.0,6,3.0,ma7
2025-03-23,Americano,1.0,7,4.142857142857143,ma7
2025-03-23,Americano with Milk,0.0,7,2.0,ma7
2025-03-23,Cappuccino,1.0,7,1.8571428571428572,ma7
2025-03-23,Cocoa,2.0,7,1.1428571428571428,ma7
2025-03-23,Cortado,0.0,7,0.0,ma7
2025-03-23,Espresso,0.0,7,0.2857142857142857,ma7
2025-03-23,Hot Chocolate,0.0,7,1.0,ma7
2025-03-23,Latte,2.0,7,3.0,ma7
